14.000277777777777;1.050945
14.000555555555556;1.034024
14.000833333333333;1.033997
14.001111111111111;1.033976
14.001388888888888;1.033957
14.001666666666667;1.033945
14.001944444444444;1.033942
14.002222222222223;1.033942
14.0025;1.033939
14.002777777777778;1.03393
14.003055555555555;1.033921
14.003333333333334;1.033921
14.00361111111111;1.033915
14.00388888888889;1.033906
14.004166666666666;1.033897
14.004444444444445;1.033891
14.004722222222222;1.033891
14.005;1.033897
14.005277777777778;1.033909
14.005555555555556;1.033939
14.005833333333333;1.033969
14.00611111111111;1.033993
14.006388888888889;1.034017
14.006666666666666;1.034017
14.006944444444445;1.034009
14.007222222222222;1.033982
14.0075;1.033943
14.007777777777777;1.0339
14.008055555555556;1.033861
14.008333333333333;1.033837
14.008611111111112;1.033825
14.008888888888889;1.033813
14.009166666666667;1.033807
14.009444444444444;1.033801
14.009722222222223;1.033792
14.01;1.033771
14.010277777777778;1.033747
14.010555555555555;1.03371
14.010833333333334;1.033686
14.011111111111111;1.033665
14.011388888888888;1.033656
14.011666666666667;1.033644
14.011944444444444;1.033638
14.012222222222222;1.033638
14.0125;1.033656
14.012777777777778;1.033674
14.013055555555555;1.033686
14.013333333333334;1.033698
14.01361111111111;1.033695
14.01388888888889;1.03368
14.014166666666666;1.033659
14.014444444444445;1.033638
14.014722222222222;1.03362
14.015;1.033608
14.015277777777778;1.033608
14.015555555555556;1.033608
14.015833333333333;1.033608
14.016111111111112;1.033608
14.016388888888889;1.033608
14.016666666666667;1.033283
14.016944444444444;1.032116
14.017222222222221;1.032104
14.0175;1.032091
14.017777777777777;1.032082
14.018055555555556;1.032076
14.018333333333333;1.032073
14.018611111111111;1.032079
14.018888888888888;1.032079
14.019166666666667;1.032082
14.019444444444444;1.032085
14.019722222222223;1.032085
14.02;1.032088
14.020277777777778;1.032091
14.020555555555555;1.032097
14.020833333333334;1.032103
14.02111111111111;1.032097
14.02138888888889;1.032085
14.021666666666667;1.032067
14.021944444444445;1.032037
14.022222222222222;1.032001
14.0225;1.031964
14.022777777777778;1.031922
14.023055555555555;1.031883
14.023333333333333;1.031843
14.02361111111111;1.031807
14.023888888888889;1.031776
14.024166666666666;1.031752
14.024444444444445;1.03174
14.024722222222222;1.031722
14.025;1.031713
14.025277777777777;1.031703
14.025555555555556;1.031691
14.025833333333333;1.031679
14.026111111111112;1.03167
14.026388888888889;1.031664
14.026666666666667;1.031661
14.026944444444444;1.031661
14.027222222222223;1.031667
14.0275;1.031679
14.027777777777779;1.031691
14.028055555555556;1.031709
14.028333333333334;1.031715
14.028611111111111;1.031721
14.028888888888888;1.031722
14.029166666666667;1.031722
14.029444444444444;1.031722
14.029722222222222;1.031722
14.03;1.031716
14.030277777777778;1.031709
14.030555555555555;1.031703
14.030833333333334;1.031703
14.03111111111111;1.031709
14.03138888888889;1.031712
14.031666666666666;1.031709
14.031944444444445;1.031703
14.032222222222222;1.031682
14.0325;1.031655
14.032777777777778;1.031625
14.033055555555556;1.0316
14.033333333333333;1.031609
14.033611111111112;1.031704
14.033888888888889;1.031719
14.034166666666666;1.031744
14.034444444444444;1.031777
14.034722222222221;1.031807
14.035;1.031838
14.035277777777777;1.031862
14.035555555555556;1.031877
14.035833333333333;1.031886
14.036111111111111;1.031886
14.036388888888888;1.031886
14.036666666666667;1.031874
14.036944444444444;1.031862
14.037222222222223;1.031847
14.0375;1.031838
14.037777777777778;1.031832
14.038055555555555;1.031832
14.038333333333334;1.031838
14.038611111111111;1.031844
14.03888888888889;1.031853
14.039166666666667;1.031856
14.039444444444445;1.03185
14.039722222222222;1.031847
14.04;1.031838
14.040277777777778;1.031841
14.040555555555555;1.031844
14.040833333333333;1.03185
14.04111111111111;1.031868
14.04138888888889;1.03188
14.041666666666666;1.031895
14.041944444444445;1.031901
14.042222222222222;1.031904
14.0425;1.031905
14.042777777777777;1.031899
14.043055555555556;1.031892
14.043333333333333;1.031889
14.043611111111112;1.031892
14.043888888888889;1.031895
14.044166666666667;1.031904
14.044444444444444;1.031911
14.044722222222223;1.031917
14.045;1.031923
14.045277777777779;1.031935
14.045555555555556;1.031953
14.045833333333333;1.031971
14.046111111111111;1.031989
14.046388888888888;1.031995
14.046666666666667;1.031989
14.046944444444444;1.031971
14.047222222222222;1.031941
14.0475;1.031902
14.047777777777778;1.031856
14.048055555555555;1.031808
14.048333333333334;1.031747
14.04861111111111;1.031687
14.04888888888889;1.031623
14.049166666666666;1.031565
14.049444444444445;1.031523
14.049722222222222;1.031498
14.05;1.031502
14.050277777777778;1.031546
14.050555555555556;1.031564
14.050833333333333;1.031585
14.051111111111112;1.031601
14.051388888888889;1.031613
14.051666666666666;1.031619
14.051944444444445;1.031628
14.052222222222222;1.031634
14.0525;1.031646
14.052777777777777;1.031667
