All calculations;Battery EV1;Battery EV2;Battery EV3;Battery EV4;Battery EV5;Battery EV6;Battery EV7;Battery EV8;Battery EV9;Battery EV10;Battery EV11;Battery EV12;Battery EV13;Battery EV14;Battery EV15;Battery EV16;Battery EV17;Battery EV18;Battery EV19;Battery EV20;Battery EV21;Battery EV22;Battery EV23;Battery EV24;Battery EV25;Battery EV26;Battery EV27;Battery EV28;Battery EV29;Battery EV30;Battery EV31;Battery EV32;Battery EV33;Battery EV34;Battery EV35;Battery EV36;Battery EV37;Battery EV38;Battery EV39;Battery EV40;Battery EV41;Battery EV42;Battery EV43;Battery EV44;Battery EV45;Battery EV46;Battery EV47;Battery EV48;Battery EV49;Battery EV50;Battery EV51;Battery EV52;Battery EV53;Battery EV54;Battery EV55;Battery EV1(1);Battery EV10(1);Battery EV11(1);Battery EV12(1);Battery EV13(1);Battery EV14(1);Battery EV15(1);Battery EV16(1);Battery EV17(1);Battery EV18(1);Battery EV19(1);Battery EV2(1);Battery EV20(1);Battery EV21(1);Battery EV22(1);Battery EV23(1);Battery EV24(1);Battery EV25(1);Battery EV26(1);Battery EV27(1);Battery EV28(1);Battery EV29(1);Battery EV3(1);Battery EV30(1);Battery EV31(1);Battery EV32(1);Battery EV33(1);Battery EV34(1);Battery EV35(1);Battery EV36(1);Battery EV37(1);Battery EV38(1);Battery EV39(1);Battery EV4(1);Battery EV40(1);Battery EV41(1);Battery EV42(1);Battery EV43(1);Battery EV44(1);Battery EV45(1);Battery EV46(1);Battery EV47(1);Battery EV48(1);Battery EV49(1);Battery EV5(1);Battery EV50(1);Battery EV51(1);Battery EV52(1);Battery EV53(1);Battery EV54(1);Battery EV55(1);Battery EV6(1);Battery EV7(1);Battery EV8(1);Battery EV9(1);Battery EV1(2);Battery EV10(2);Battery EV11(2);Battery EV12(2);Battery EV13(2);Battery EV14(2);Battery EV15(2);Battery EV16(2);Battery EV17(2);Battery EV18(2);Battery EV19(2);Battery EV2(2);Battery EV20(2);Battery EV21(2);Battery EV22(2);Battery EV23(2);Battery EV24(2);Battery EV25(2);Battery EV26(2);Battery EV27(2);Battery EV28(2);Battery EV29(2);Battery EV3(2);Battery EV30(2);Battery EV31(2);Battery EV32(2);Battery EV33(2);Battery EV34(2);Battery EV35(2);Battery EV36(2);Battery EV37(2);Battery EV38(2);Battery EV39(2);Battery EV4(2);Battery EV40(2);Battery EV41(2);Battery EV42(2);Battery EV43(2);Battery EV44(2);Battery EV45(2);Battery EV46(2);Battery EV47(2);Battery EV48(2);Battery EV49(2);Battery EV5(2);Battery EV50(2);Battery EV51(2);Battery EV52(2);Battery EV53(2);Battery EV54(2);Battery EV55(2);Battery EV6(2);Battery EV7(2);Battery EV8(2);Battery EV9(2);Battery EV1(3);Battery EV10(3);Battery EV11(3);Battery EV12(3);Battery EV13(3);Battery EV14(3);Battery EV15(3);Battery EV16(3);Battery EV17(3);Battery EV18(3);Battery EV19(3);Battery EV2(3);Battery EV20(3);Battery EV21(3);Battery EV22(3);Battery EV23(3);Battery EV24(3);Battery EV25(3);Battery EV26(3);Battery EV27(3);Battery EV28(3);Battery EV29(3);Battery EV3(3);Battery EV30(3);Battery EV31(3);Battery EV32(3);Battery EV33(3);Battery EV34(3);Battery EV35(3);Battery EV36(3);Battery EV37(3);Battery EV38(3);Battery EV39(3);Battery EV4(3);Battery EV40(3);Battery EV41(3);Battery EV42(3);Battery EV43(3);Battery EV44(3);Battery EV45(3);Battery EV46(3);Battery EV47(3);Battery EV48(3);Battery EV49(3);Battery EV5(3);Battery EV50(3);Battery EV51(3);Battery EV52(3);Battery EV53(3);Battery EV54(3);Battery EV55(3);Battery EV6(3);Battery EV7(3);Battery EV8(3);Battery EV9(3);Battery EV1(4);Battery EV10(4);Battery EV11(4);Battery EV12(4);Battery EV13(4);Battery EV14(4);Battery EV15(4);Battery EV16(4);Battery EV17(4);Battery EV18(4);Battery EV19(4);Battery EV2(4);Battery EV20(4);Battery EV21(4);Battery EV22(4);Battery EV23(4);Battery EV24(4);Battery EV25(4);Battery EV26(4);Battery EV27(4);Battery EV28(4);Battery EV29(4);Battery EV3(4);Battery EV30(4);Battery EV31(4);Battery EV32(4);Battery EV33(4);Battery EV34(4);Battery EV35(4);Battery EV36(4);Battery EV37(4);Battery EV38(4);Battery EV39(4);Battery EV4(4);Battery EV40(4);Battery EV41(4);Battery EV42(4);Battery EV43(4);Battery EV44(4);Battery EV45(4);Battery EV46(4);Battery EV47(4);Battery EV48(4);Battery EV49(4);Battery EV5(4);Battery EV50(4);Battery EV51(4);Battery EV52(4);Battery EV53(4);Battery EV54(4);Battery EV55(4);Battery EV6(4);Battery EV7(4);Battery EV8(4);Battery EV9(4);Battery EV1(5);Battery EV10(5);Battery EV11(5);Battery EV12(5);Battery EV13(5);Battery EV14(5);Battery EV15(5);Battery EV16(5);Battery EV17(5);Battery EV18(5);Battery EV19(5);Battery EV2(5);Battery EV20(5);Battery EV21(5);Battery EV22(5);Battery EV23(5);Battery EV24(5);Battery EV25(5);Battery EV26(5);Battery EV27(5);Battery EV28(5);Battery EV29(5);Battery EV3(5);Battery EV30(5);Battery EV31(5);Battery EV32(5);Battery EV33(5);Battery EV34(5);Battery EV35(5);Battery EV36(5);Battery EV37(5);Battery EV38(5);Battery EV39(5);Battery EV4(5);Battery EV40(5);Battery EV41(5);Battery EV42(5);Battery EV43(5);Battery EV44(5);Battery EV45(5);Battery EV46(5);Battery EV47(5);Battery EV48(5);Battery EV49(5);Battery EV5(5);Battery EV50(5);Battery EV51(5);Battery EV52(5);Battery EV53(5);Battery EV54(5);Battery EV55(5);Battery EV6(5);Battery EV7(5);Battery EV8(5);Battery EV9(5);Battery EV1(6);Battery EV10(6);Battery EV11(6);Battery EV12(6);Battery EV13(6);Battery EV14(6);Battery EV15(6);Battery EV16(6);Battery EV17(6);Battery EV18(6);Battery EV19(6);Battery EV2(6);Battery EV20(6);Battery EV21(6);Battery EV22(6);Battery EV23(6);Battery EV24(6);Battery EV25(6);Battery EV26(6);Battery EV27(6);Battery EV28(6);Battery EV29(6);Battery EV3(6);Battery EV30(6);Battery EV31(6);Battery EV32(6);Battery EV33(6);Battery EV34(6);Battery EV35(6);Battery EV36(6);Battery EV37(6);Battery EV38(6);Battery EV39(6);Battery EV4(6);Battery EV40(6);Battery EV41(6);Battery EV42(6);Battery EV43(6);Battery EV44(6);Battery EV45(6);Battery EV46(6);Battery EV47(6);Battery EV48(6);Battery EV49(6);Battery EV5(6);Battery EV50(6);Battery EV51(6);Battery EV52(6);Battery EV53(6);Battery EV54(6);Battery EV55(6);Battery EV6(6);Battery EV7(6);Battery EV8(6);Battery EV9(6);Battery EV1(7);Battery EV10(7);Battery EV11(7);Battery EV12(7);Battery EV13(7);Battery EV14(7);Battery EV15(7);Battery EV16(7);Battery EV17(7);Battery EV18(7);Battery EV19(7);Battery EV2(7);Battery EV20(7);Battery EV21(7);Battery EV22(7);Battery EV23(7);Battery EV24(7);Battery EV25(7);Battery EV26(7);Battery EV27(7);Battery EV28(7);Battery EV29(7);Battery EV3(7);Battery EV30(7);Battery EV31(7);Battery EV32(7);Battery EV33(7);Battery EV34(7);Battery EV35(7);Battery EV36(7);Battery EV37(7);Battery EV38(7);Battery EV39(7);Battery EV4(7);Battery EV40(7);Battery EV41(7);Battery EV42(7);Battery EV43(7);Battery EV44(7);Battery EV45(7);Battery EV46(7);Battery EV47(7);Battery EV48(7);Battery EV49(7);Battery EV5(7);Battery EV50(7);Battery EV51(7);Battery EV52(7);Battery EV53(7);Battery EV54(7);Battery EV55(7);Battery EV6(7);Battery EV7(7);Battery EV8(7);Battery EV9(7);Battery EV1(8);Battery EV10(8);Battery EV11(8);Battery EV12(8);Battery EV13(8);Battery EV14(8);Battery EV15(8);Battery EV16(8);Battery EV17(8);Battery EV18(8);Battery EV19(8);Battery EV2(8);Battery EV20(8);Battery EV21(8);Battery EV22(8);Battery EV23(8);Battery EV24(8);Battery EV25(8);Battery EV26(8);Battery EV27(8);Battery EV28(8);Battery EV29(8);Battery EV3(8);Battery EV30(8);Battery EV31(8);Battery EV32(8);Battery EV33(8);Battery EV34(8);Battery EV35(8);Battery EV36(8);Battery EV37(8);Battery EV38(8);Battery EV39(8);Battery EV4(8);Battery EV40(8);Battery EV41(8);Battery EV42(8);Battery EV43(8);Battery EV44(8);Battery EV45(8);Battery EV46(8);Battery EV47(8);Battery EV48(8);Battery EV49(8);Battery EV5(8);Battery EV50(8);Battery EV51(8);Battery EV52(8);Battery EV53(8);Battery EV54(8);Battery EV55(8);Battery EV6(8);Battery EV7(8);Battery EV8(8);Battery EV9(8)
"Time in s";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe";"soe"
50457.000000;0.000000;0.000000;0.540524;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.648424;0.655968;0.483540;0.651468;0.451064;0.613748;0.582148;0.531672;0.500784;0.660168;0.596492;0.500784;0.639124;0.655468;0.660168;0.500784;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.540524;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.540524;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
50457.005000;0.000000;0.000000;0.540524;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.648424;0.655968;0.483540;0.651468;0.451064;0.613748;0.582148;0.531672;0.500784;0.660168;0.596492;0.500784;0.639124;0.655468;0.660168;0.500784;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.540524;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.540524;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
50457.010000;0.000000;0.000000;0.540524;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.648424;0.655968;0.483540;0.651468;0.451064;0.613748;0.582148;0.531672;0.500784;0.660168;0.596492;0.500784;0.639124;0.655468;0.660168;0.500784;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.540524;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.540524;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.653096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.630880;0.660168;0.451120;0.469296;0.550360;0.511928;0.000000;0.473896;0.659868;0.598092;0.657268;0.487340;0.490840;0.608036;0.500784;0.650224;0.653368;0.540524;0.487240;0.616092;0.471796;0.659968;0.660168;0.594292;0.530772;0.486640;0.659468;0.623280;0.653096;0.648424;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
