\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV20.ElmComp\Battery EV20.ElmDsl;0.473912
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV30(4).ElmComp\Battery EV30(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV9(4).ElmComp\Battery EV9(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV11(1).ElmComp\Battery EV11(1).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV54(6).ElmComp\Battery EV54(6).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV44(3).ElmComp\Battery EV44(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV24(7).ElmComp\Battery EV24(7).ElmDsl;0.487355
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV39(8).ElmComp\Battery EV39(8).ElmDsl;0.623285
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV2(3).ElmComp\Battery EV2(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV29(5).ElmComp\Battery EV29(5).ElmDsl;0.653371
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV48(4).ElmComp\Battery EV48(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV49(1).ElmComp\Battery EV49(1).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV20(6).ElmComp\Battery EV20(6).ElmDsl;0.473912
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV35(7).ElmComp\Battery EV35(7).ElmDsl;0.594299
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV25(4).ElmComp\Battery EV25(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV2(8).ElmComp\Battery EV2(8).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV43(6).ElmComp\Battery EV43(6).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV10(4).ElmComp\Battery EV10(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV34(1).ElmComp\Battery EV34(1).ElmDsl;0.660171
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV15(2).ElmComp\Battery EV15(2).ElmDsl;0.660171
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV44.ElmComp\Battery EV44.ElmDsl;0.451083
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV17.ElmComp\Battery EV17.ElmDsl;0.469312
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV38(2).ElmComp\Battery EV38(2).ElmDsl;0.659471
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV47(7).ElmComp\Battery EV47(7).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV3(6).ElmComp\Battery EV3(6).ElmDsl;0.540578
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV19(3).ElmComp\Battery EV19(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV1(2).ElmComp\Battery EV1(2).ElmDsl;0.0
